Date,Fighter 1,Fighter 2,Winner,Method of Victory ,Weight Class,Venue,Title Fight,Main Event,Time Elapsed,F1 TDA,F1 TDL,F1 Control Time,F2 TDA,F2 TDL,F2 Control Time,F1 Total Strikes,F1 Sig Strikes,F1 Head Strike,F1 Body Strike,F1 Leg Strike,F2 Total Strikes,F2 Sig Strikes,F2 Head Strike,F2 Body Strike,F2 Leg Strike,F1 KD,F2 KD,Submission,KO/TKO,Finish,Decision,Stand Up,Late Sub,Late KO,Last Second Finish,F1 Control Proportion,F2 Control Proportion,F1 Sig Strike/Min,F2 Strike/Min,F2 Sig Strike/Min,F1 TDA/Min,F2 TDA/Min,F1 Strike/KD,F2 Strike/KD,F1 KD/Min,F2 KD/Min,F2 KD/Sec
3/5/2022,Edson Barboza,Bryce Mitchell,F2,UD,FW,"Las Vegas, NV",0,0,900,0,0,2,4,4,688,46,16,3,6,7,209,34,28,4,2,0,1,0,0,0,1,0,0,0,0,0,0.76,3.06,1.08,13.92,2.28,0,0.24,0,0.3,0,0
3/5/2022,Kevin Holland,Alex Oliveira,F1,KO/TKO,WW,"Las Vegas, NV",0,0,338,0,0,15,3,2,22,77,50,24,3,23,44,21,6,7,8,1,0,0,1,1,0,0,0,0,0,0.04,0.07,13.68,8.88,7.8,3.72,0,0.54,0.78,0,0.18,0
3/5/2022,Serghei Spivac,Greg Hardy,F1,KO/Tko,HW,"Las Vegas, NV",0,0,136,4,3,81,0,0,0,30,14,14,0,0,12,7,3,1,3,0,0,0,1,1,0,0,0,0,0,0.6,0,13.26,6.18,5.28,3.06,1.74,0,0,0,0,0
3/5/2022,Jalin Turner,Jamie Mullarkey,F1,KO/Tko,LW,"Las Vegas, NV",0,0,346,1,1,2,3,1,91,112,52,34,17,1,70,35,22,7,6,1,0,0,1,1,0,0,0,0,0,0.01,0.26,19.44,9,12.12,6.06,0.18,0.54,0.54,0,0.18,0
3/5/2022,Nicolae Negumereanu,Kennedy Nzechukwu,F1,SD,LHW,"Las Vegas, NV",0,0,900,5,1,208,0,0,0,178,64,36,7,21,192,95,84,11,0,0,0,0,0,0,1,0,0,0,0,0.23,0,11.88,4.26,12.78,6.36,0.36,0,0,0,0,0
3/5/2022,Brian Kelleher,Umar Nurmagomedov,F1,RNC,FW,"Las Vegas, NV",0,0,195,0,0,6,5,1,87,19,1,0,0,1,29,18,9,7,2,0,0,1,0,1,0,0,0,0,0,0.03,0.45,5.82,0.3,8.94,5.52,0,1.56,0,0,0,0
3/5/2022,Tim Elliot,Tagir Ulanbekov,F1,UD,FLW,"Las Vegas, NV",0,0,900,9,3,52,10,2,295,227,79,30,15,34,212,90,70,15,5,1,0,0,0,0,1,0,0,0,0,0.06,0.33,15.12,5.28,14.16,6,0.6,0.66,0.24,0,0.06,0
3/5/2022,Devonte Smith,Ludovit Klein,F2,SD,LW,"Las Vegas, NV",0,0,900,3,0,14,2,0,399,125,53,19,25,9,117,60,25,25,10,0,0,0,0,0,1,1,0,0,0,0.02,0.44,8.34,3.54,7.8,4.02,0.18,0.12,0,0,0,0
3/5/2022,Dustin Jacoby,Michal Oleksiejczuk,F1,UD,LHW,"Las Vegas, NV",0,0,900,2,1,190,2,1,17,269,89,74,13,2,176,69,59,10,0,0,0,0,0,0,1,0,0,0,0,0.21,0.02,17.94,5.94,11.76,4.62,0.12,0.12,0,0,0,0
2/26/2022,Islam Makhachev,Bobby Green,F1,KO/TKO,LW,Apex,0,1,203,2,1,117,0,0,0,51,14,10,2,2,15,9,2,6,1,0,0,0,1,1,0,0,0,0,0,0.58,0,15.06,4.14,4.44,2.64,0.6,0,0,0,0,0
2/26/2022,Misha Cirkunov,Wellington Turman,F2,Armbar,MW,Apex,0,0,389,3,1,184,3,0,135,64,30,20,9,1,28,15,8,6,1,0,0,1,0,1,0,0,0,0,0,0.47,0.35,9.9,4.62,4.32,2.34,0.48,0.48,0,0,0,0
2/26/2022,Arman tsarukyan,Joel Alvarez,F1,KO/TKO,LW,Apex,0,0,417,2,2,368,0,0,0,122,36,31,3,2,33,7,5,2,0,0,0,0,1,1,0,0,0,0,0,0.88,0,17.58,5.16,4.74,1.02,0.3,0,0,0,0,0
2/26/2022,Armen Petrosyan,Gregory Rodrigues,F1,SD,MW,Apex,0,0,900,0,0,0,3,2,94,232,127,50,38,39,133,61,45,9,7,0,0,0,0,0,1,0,0,0,0,0,0.1,15.48,8.46,8.88,4.08,0,0.18,0,0,0,0
2/26/2022,Rong Zhu,Ignacio Bahamondes,F2,Guillotine,LW,Apex,0,0,700,4,1,20,0,0,72,130,48,34,9,5,204,126,86,25,15,0,0,1,0,1,0,0,0,0,0,0.03,0.1,11.16,4.14,17.46,10.8,0.36,0,0,0,0,0
2/26/2022,Terrance McKinney,Fares Ziam,F1,RNC,LW,Apex,0,0,131,0,0,123,0,0,4,16,3,2,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0.94,0.03,7.32,1.38,0.48,0.48,0,0,0,0,0,0
2/26/2022,Alejandro Perez,Jonathan Martinez,F2,UD,FW,Apex,0,0,900,1,0,2,0,0,0,146,52,34,8,10,144,74,36,23,15,1,0,0,0,0,1,1,0,0,0,0,0,9.72,3.48,9.6,4.92,0.06,0,0.42,0,0.06,0
2/26/2022,Ramiz Brahimaj,Michael Gillmore,F1,RNC,WW,Apex,0,0,122,1,1,93,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.76,0,1.98,0,2.46,0,0.48,0,0,0,0,0
2/26/2022,Victor Altamirano,Carlos Hernandez,F2,SD,FLW,Apex,0,0,900,4,1,87,9,2,82,152,79,32,42,5,178,84,56,18,10,0,0,0,0,0,1,0,0,0,0,0.1,0.09,10.14,5.28,11.88,5.58,0.24,0.6,0,0,0,0
2/19/2022,Johnny Walker,Jamahal Hill,F2,KO/Tko,LHW,Apex,0,1,175,0,0,22,0,0,3,25,12,4,3,5,20,6,5,1,0,0,1,0,1,1,0,1,0,0,0,0.13,0.02,8.58,4.14,6.84,2.04,0,0,0,3,0,0.01
2/19/2022,Kyle Daukus,Jamie Pickett,F1,D'Arce Choke,MW,Apex,0,0,299,6,3,252,1,0,15,29,6,4,0,2,9,5,2,3,0,0,0,1,0,1,0,0,0,0,0,0.84,0.05,5.82,1.2,1.8,1.02,1.2,0.18,0,0,0,0
2/19/2022,Parker Porter,Alan Baudot,F1,UD,HW,Apex,0,0,900,8,2,394,0,0,24,150,43,20,4,19,113,55,43,11,1,0,0,0,0,0,1,0,0,0,0,0.44,0.03,10.02,2.88,7.56,3.66,0.54,0,0,0,0,0
2/19/2022,Jim Miller,Nikolas Motta,F1,KO/Tko,LW,Apex,0,0,418,0,0,34,0,0,0,93,48,24,6,18,57,21,17,2,2,1,0,0,1,1,0,1,0,0,0,0.08,0,13.32,6.9,8.16,3,0,0,0.66,0,0.12,0
2/19/2022,Joaquin Buckley,Abdul Razak Alhassan,F1,SD,MW,Apex,0,0,900,8,5,125,4,3,214,159,51,32,18,1,103,46,40,3,3,0,0,0,0,0,1,0,0,0,0,0.14,0.24,10.62,3.42,6.84,3.06,0.54,0.24,0,0,0,0
2/19/2022,Garbiel Benitez,David Onama,F2,KO/Tko,FW,Apex,0,0,264,0,0,0,2,0,10,96,46,19,17,10,94,36,30,2,4,0,1,0,1,1,0,1,0,0,0,0,0.04,21.84,10.44,21.36,8.16,0,0.48,0,0.66,0,0
2/19/2022,Chas Skelly,Mark Striegl,F1,KO/TKO,FW,Apex,0,0,421,3,1,223,2,0,82,63,14,12,2,0,44,8,4,1,3,1,0,0,1,1,0,0,0,0,0,0.53,0.2,9,1.98,6.3,1.14,0.42,0.3,0.96,0,0.12,0
2/19/2022,Jonathan Pearce,Christian Rodriguez,F1,UD,FW,Apex,0,0,900,10,6,677,2,2,65,102,18,9,5,4,77,26,21,5,0,0,0,0,0,0,1,0,0,0,0,0.75,0.07,6.78,1.2,5.16,1.74,0.66,0.12,0,0,0,0
2/19/2022,Mario Bautista,Jay Perrin,F1,UD,BW,Apex,0,0,900,6,4,399,5,2,105,173,72,43,17,12,122,42,16,19,7,0,0,0,0,0,1,0,0,0,0,0.44,0.12,11.52,4.8,8.16,2.82,0.42,0.36,0,0,0,0
2/12/2022,Israel Adesanya,Robert Whittaker,F1,UD,MW,"Houston, TX",1,1,1500,0,0,0,10,4,220,188,79,36,14,29,74,59,38,8,13,1,0,0,0,0,1,0,0,0,0,0,0.15,7.5,3.18,2.94,2.34,0,0.42,0.3,0,0.06,0
2/12/2022,Derrick Lewis,Tai Tuivasa,F2,KO/TKO,HW,"Houston, TX",0,0,400,4,2,108,0,0,126,47,27,24,3,0,47,24,12,9,3,0,1,0,1,1,0,0,0,0,0,0.27,0.32,7.08,4.08,7.08,3.6,0.6,0,0,1.26,0,0
2/12/2022,Jared Cannonier,Derek Brunson,F1,KO/TKO,MW,"Houston, TX",0,0,569,1,1,5,13,3,158,96,55,42,8,5,103,43,25,12,6,0,1,0,1,1,0,0,0,0,0,0.01,0.28,10.14,5.82,10.86,4.56,0.12,1.38,0,0.6,0,0
2/12/2022,Alexander Hernandez,Renato Moicano,F1,RNC,LW,"Houston, TX",0,0,383,1,0,5,6,2,103,81,37,19,8,10,65,33,25,6,2,0,0,1,0,1,0,0,0,0,0,0.01,0.27,12.66,5.82,10.2,5.16,0.18,0.96,0,0,0,0
2/12/2022,Bobby Green,Nasrat Haqparast,F1,UD,LW,"Houston, TX",0,0,900,1,0,0,0,0,0,355,188,152,26,10,193,76,48,21,7,0,0,0,0,0,1,1,0,0,0,0,0,23.64,12.54,12.84,5.04,0.06,0,0,0,0,0
2/12/2022,Andre Arlovski,Jared Vanderaa,F1,SD,HW,"Houston, TX",0,0,900,0,0,0,0,0,164,140,64,40,19,5,190,70,30,24,16,0,0,0,0,0,1,1,0,0,0,0,0.18,9.36,4.26,12.66,4.68,0,0,0,0,0,0
2/12/2022,Kyler Phillips,Marcelo Rojo,F1,Triangle Choke(with armbar),BW,"Houston, TX",0,0,708,8,3,153,0,0,30,176,80,52,14,14,155,55,32,5,18,0,0,1,0,1,0,0,0,0,0,0.22,0.04,14.94,6.78,13.14,4.68,0.66,0,0,0,0,0
2/12/2022,Carlos Ulberg,Fabio Cherant,F1,UD,LHW,"Houston, TX",0,0,900,2,2,75,0,0,22,117,66,25,15,26,41,13,7,6,0,0,0,0,0,0,1,0,0,0,0,0.08,0.02,7.8,4.38,2.76,0.84,0.12,0,0,0,0,0
2/12/2022,Mana Martinez,Ronnie Lawrence,F2,UD,BW,"Houston, TX",0,0,900,0,0,8,7,6,489,156,39,24,8,7,99,46,30,6,10,2,3,0,0,0,1,0,0,0,0,0.01,0.54,10.38,2.58,6.6,3.06,0,0.48,0.78,1.8,0.12,0
2/12/2022,AJ Dobson,Jacob Malkoun,F2,UD,MW,"Houston, TX",0,0,900,0,0,27,16,6,557,110,52,41,6,5,255,80,70,9,1,0,0,0,0,0,1,0,0,0,0,0.03,0.62,7.32,3.48,16.98,5.34,0,1.08,0,0,0,0
2/12/2022,Dougle Silva de Andrade,Sergey Morozov,F1,RNC,BW,"Houston, TX",0,0,504,1,0,55,5,1,150,86,37,16,12,9,99,32,24,6,2,3,1,1,0,1,0,0,0,0,0,0.11,0.3,10.26,4.38,11.76,3.78,0.12,0.6,2.1,0.6,0.36,0
2/12/2022,Jeremiah Wells,Blood Diamond,F1,RNC,WW,"Houston, TX",0,0,278,5,1,265,0,0,3,27,15,14,1,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.95,0.01,5.82,3.24,0.66,0.24,1.08,0,0,0,0,0
2/12/2022,William Knight,Max Grishin,F2,UD,HW,"Houston, TX",0,0,900,9,3,157,0,0,147,79,21,9,5,7,112,69,16,21,32,0,0,0,0,0,1,0,0,0,0,0.17,0.16,5.28,1.38,7.44,4.62,0.6,0,0,0,0,0
2/5/2022,Jack Hermansson,Sean Strickland,F2,UD,MW,Apex,0,1,1500,8,0,31,0,0,0,353,137,22,64,51,338,153,125,24,4,0,0,0,0,0,1,1,0,0,0,0.02,0,14.1,5.46,13.5,6.12,0.3,0,0,0,0,0
2/5/2022,Punahele Soriano,Nick Maximov,F2,SD,MW,Apex,0,0,900,0,0,97,16,11,525,93,45,28,17,0,82,29,19,6,4,0,0,0,0,0,1,0,0,0,0,0.11,0.58,6.18,3,5.46,1.92,0,1.08,0,0,0,0
2/5/2022,Shavkat Rakhmonov,Carlston Harris,F1,KO/TKO,WW,Apex,0,0,250,3,1,52,0,0,44,31,13,10,3,0,35,10,3,6,1,1,0,0,1,1,0,0,0,0,0,0.21,0.18,7.44,3.12,8.4,2.4,0.72,0,1.92,0,0.24,0
2/5/2022,Sam Alvey,Brendan Allen,F2,RNC,LHW,Apex,0,0,430,0,0,7,1,0,44,57,24,20,2,2,54,36,15,14,7,0,1,1,0,1,0,1,0,0,0,0.02,0.1,7.98,3.36,7.56,5.04,0,0.12,0,1.14,0,0
2/5/2022,Tresean Gore,Bryan Battle,F2,UD,MW,Apex,0,0,900,3,2,76,8,1,200,126,57,31,15,11,203,112,49,46,17,0,0,0,0,0,1,0,0,0,0,0.08,0.22,8.4,3.78,13.56,7.44,0.18,0.54,0,0,0,0
2/5/2022,Julian Erosa,Steven Peterson,F1,SD,FW,Apex,0,0,900,5,3,112,2,0,44,300,155,120,30,5,276,148,113,15,20,0,0,0,0,0,1,0,0,0,0,0.12,0.05,19.98,10.32,18.42,9.84,0.36,0.12,0,0,0,0
2/5/2022,Miles Johns,John Castaneda,f2,Arm Triangle,BW,Apex,0,0,698,1,0,0,1,0,105,85,34,27,6,1,159,58,40,6,12,0,1,1,0,1,0,1,0,0,0,0,0.15,7.32,2.94,13.68,4.98,0.06,0.06,0,0.36,0,0
2/5/2022,Hakeem Dawodu,Michae Trizano,F1,UD,FW,Apex,0,0,900,0,0,226,1,1,33,266,141,60,52,29,158,70,36,25,9,0,0,0,0,0,1,0,0,0,0,0.25,0.04,17.76,9.42,10.56,4.68,0,0.06,0,0,0,0
2/5/2022,Chidi Njokuani,Marc Barriault,F1,KO/TKO,MW,Apex,0,0,16,0,0,4,0,0,0,13,11,9,1,1,2,2,1,0,1,1,0,0,1,1,0,1,0,0,0,0.25,0,48.78,41.28,7.5,7.5,0,0,4.62,0,3.78,0
2/5/2022,Jailton Almeida,Danilo Marques,F1,KO/TKO,LHW,Apex,0,0,177,2,2,168,0,0,0,60,30,30,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.95,0,20.34,10.14,0.66,0,0.66,0,0,0,0,0
2/5/2022,Jason Witt,Phil Rowe,F2,KO/Tko,WW,Apex,0,0,435,7,4,311,0,0,1,43,8,5,2,1,17,8,8,0,0,0,1,0,1,1,0,0,0,0,0,0.72,0,5.94,1.08,2.34,1.08,0.96,0,0,3.54,0,0
2/5/2022,Malcom Gordon,Denys Bondar,F1,KO/TKO,FLW,Apex,0,0,82,1,1,15,1,1,37,15,3,3,0,0,5,4,2,0,2,0,0,0,1,1,0,0,0,0,0,0.18,0.45,10.98,2.22,3.66,2.94,0.72,0.72,0,0,0,0
1/22/2022,Francis Ngannou,Ciryl Gane,F1,UD,HW,"Anaheim, CA",1,1,1500,5,4,509,3,1,171,139,43,9,21,13,107,63,15,20,28,0,0,0,0,0,1,0,0,0,0,0.34,0.11,5.58,1.74,4.26,2.52,0.18,0.12,0,0,0,0
1/22/2022,Brandon Moreno,Deiveson Figueiredo,F2,UD,FLW,"Anaheim, CA",1,0,1500,2,1,46,11,2,138,260,105,71,18,16,178,86,40,19,27,0,3,0,0,0,1,0,0,0,0,0.03,0.09,10.38,4.2,7.14,3.42,0.06,0.42,0,1.02,0,0
1/22/2022,Michel Pereira,Andre Fialho,F1,UD,WW,"Anaheim, CA",0,0,900,4,1,44,0,0,45,209,107,49,44,14,138,45,40,5,0,0,0,0,0,0,1,0,0,0,0,0.05,0.05,13.92,7.14,9.18,3,0.24,0,0,0,0,0
1/22/2022,Cody Stamann,Said Nurmagomedov,F2,Guillotine,BW,"Anaheim, CA",0,0,47,2,0,10,1,0,2,4,1,1,0,0,13,7,4,1,2,0,0,1,0,1,0,1,0,0,0,0.21,0.04,5.1,1.26,16.62,8.94,2.58,1.26,0,0,0,0
1/22/2022,Michael Morales,Trevin Giles,F1,KO/TKO,WW,"Anaheim, CA",0,0,246,1,0,65,4,1,72,44,26,23,0,3,15,8,3,1,4,1,0,0,1,1,0,0,0,0,0,0.26,0.29,10.74,6.36,3.66,1.98,0.24,0.96,1.38,0,0.24,0
1/22/2022,Raoni Barcelos,Victor Henry,F2,UD,BW,"Anaheim, CA",0,0,900,7,1,15,1,0,97,277,134,107,10,17,397,181,102,64,15,0,0,0,0,0,1,0,0,0,0,0.02,0.11,18.48,8.94,26.46,12.06,0.48,0.06,0,0,0,0
1/22/2022,Jack Maddalena,Pete Rodriguez,F1,KO/TKO,WW,"Anaheim, CA",0,0,179,0,0,1,0,0,0,81,43,38,5,0,69,25,12,6,7,1,0,0,1,1,0,1,0,0,0,0.01,0,27.18,14.4,23.1,8.4,0,0,0.72,0,0.36,0
1/22/2022,Tony Gravely,Saimon Oliveira,F1,UD,BW,"Anaheim, CA",0,0,900,15,11,688,0,0,15,132,46,36,4,6,87,35,21,9,5,0,0,0,0,0,1,0,0,0,0,0.76,0.02,8.82,3.06,5.82,2.34,1.02,0,0,0,0,0
1/22/2022,Matt Frevola,Genaro Valdez,F1,KO/TKO,LW,"Anaheim, CA",0,0,195,0,0,67,1,0,8,114,60,56,3,1,38,10,9,0,1,4,0,0,1,1,0,1,0,0,0,0.34,0.04,35.1,18.48,11.7,3.06,0,0.3,2.1,0,1.26,0
1/15/2022,Calvin Kattar,Giga Chikadze,F1,UD,FW,Apex,0,1,1500,7,2,222,0,0,9,418,144,127,13,4,348,128,94,27,7,1,0,0,0,0,1,0,0,0,0,0.15,0.01,16.74,5.76,13.92,5.1,0.3,0,0.12,0,0.06,0
1/15/2022,Jake Collier,Chase Sherman,F1,RNC,HW,Apex,0,0,146,1,1,67,0,0,0,50,20,18,2,0,17,10,8,1,1,0,0,1,0,1,0,0,0,0,0,0.46,0,20.52,8.22,6.96,4.08,0.42,0,0,0,0,0
1/15/2022,Brandon Royval,Rogerio Bontorin,F1,SD,FLW,Apex,0,0,900,0,0,103,9,8,461,174,40,21,15,4,71,28,16,2,10,0,0,0,0,0,1,0,0,0,0,0.11,0.51,11.58,2.64,4.74,1.86,0,0.6,0,0,0,0
1/15/2022,Dakota Bush,Viacheslav Borshchev,F2,KO/TKO,LW,Apex,0,0,227,3,2,90,0,0,28,30,11,8,2,1,28,16,9,5,2,0,1,0,1,1,0,0,0,0,0,0.4,0.12,7.92,2.88,7.38,4.2,0.78,0,0,2.16,0,0
1/15/2022,Bill Algeo,Joanderson Brito,F1,UD,FW,Apex,0,0,900,2,2,302,4,2,294,176,59,44,10,5,110,40,24,5,11,0,0,0,0,0,1,0,0,0,0,0.34,0.33,11.76,3.96,7.32,2.64,0.12,0.24,0,0,0,0
1/15/2022,Jamie Pickett,Joseph Holmes,F1,UD,MW,Apex,0,0,900,4,2,182,2,0,195,126,50,22,19,9,101,51,30,13,8,0,0,0,0,0,1,0,0,0,0,0.2,0.22,8.4,3.36,6.72,3.42,0.24,0.12,0,0,0,0
1/15/2022,Court McGee,Ramiz Brahimaj,F1,UD,WW,Apex,0,0,900,11,5,657,3,1,30,113,54,30,17,7,65,32,21,10,1,1,0,0,0,0,1,0,0,0,0,0.73,0.03,7.56,3.6,4.32,2.16,0.72,0.18,0.54,0,0.06,0
1/15/2022,Brian Kelleher,Kevin Croom,F1,UD,FW,Apex,0,0,900,8,6,386,1,0,47,123,38,25,12,1,206,60,36,11,13,1,0,0,0,0,1,0,0,0,0,0.43,0.05,8.22,2.52,13.74,4.02,0.54,0.06,0.48,0,0.06,0
1/15/2022,TJ Brown,Charles Rosa,F1,UD,LW,Apex,0,0,900,8,6,459,0,0,162,141,58,46,10,2,132,46,21,5,20,0,0,0,0,0,1,0,0,0,0,0.51,0.18,9.42,3.84,8.82,3.06,0.54,0,0,0,0,0
12/18/2021,Derrick Lewis,Chris Daukaus,F1,KO/TKO,HW,Apex,0,1,216,1,0,0,0,0,0,28,14,12,1,1,19,10,6,1,3,1,0,0,1,1,0,1,0,0,0,0,0,7.8,3.9,5.28,2.76,0.3,0,2.16,0,0.3,0
12/18/2021,Stephen Thompson,Belal Muhammad,F2,UD,WW,Apex,0,0,900,1,0,52,9,7,717,67,19,14,5,0,271,58,56,1,1,0,0,0,0,0,1,0,0,0,0,0.06,0.8,4.44,1.26,18.06,3.84,0.06,0.6,0,0,0,0
12/18/2021,Raphael Assuncao ,Ricky Simon,F2,KO/TKO,BW,Apex,0,0,434,0,0,0,4,2,242,28,7,1,1,5,41,18,13,4,1,0,1,0,1,1,0,0,0,0,0,0,0.56,3.9,0.96,5.64,2.46,0,0.54,0,1.44,0,0
12/18/2021,Diego Ferreira,Mateusz Gamrot,F2,KO/TKO,LW,Apex,0,0,506,0,0,0,7,4,65,104,36,18,12,6,67,25,15,5,5,0,0,0,1,1,0,0,0,0,0,0,0.13,12.36,4.26,7.92,2.94,0,0.84,0,0,0,0
12/18/2021,Cub Swanson,Darren Elkins,F1,KO/TKO,FW,Apex,0,0,132,0,0,9,2,0,0,30,18,16,2,0,22,2,2,0,0,1,0,0,1,1,0,1,0,0,0,0.07,0,13.62,8.16,10.02,0.9,0,0.9,1.98,0,0.48,0
12/18/2021,Dustin Stolzfus,Gerald Meerschaert,F2,RNC,MW,Apex,0,0,778,4,4,447,1,1,194,72,12,8,2,2,30,11,8,3,0,0,0,1,0,1,0,0,1,0,0,0.58,0.25,5.58,0.9,2.34,0.84,0.3,0.06,0,0,0,0
12/18/2021,Justin Tafa,Harry Hunsucker,F1,KO/TKO,HW,Apex,0,0,113,0,0,62,1,0,0,10,5,4,1,0,9,5,2,1,2,1,0,0,1,1,0,1,0,0,0,0.55,0,5.28,2.64,4.8,2.64,0,0.54,6,0,0.54,0
12/18/2021,Charles Jourdain,Andre Ewell,F1,UD,FW,Apex,0,0,900,2,0,147,1,1,35,246,137,70,34,33,176,56,26,16,14,0,0,0,0,0,1,0,0,0,0,0.16,0.04,16.38,9.12,11.76,3.72,0.12,0.06,0,0,0,0
12/18/2021,Don'Tale Mayes,Josh Parisian,F1,KO/TKO,HW,Apex,0,0,806,8,6,692,2,0,21,147,25,15,8,2,33,10,7,1,2,0,0,0,1,1,0,0,0,1,0,0.86,0.03,10.92,1.86,2.46,0.72,0.6,0.12,0,0,0,0
12/18/2021,Jordan Leavitt,Matt Sayles,F1,RNC,LW,Apex,0,0,425,6,1,168,1,1,74,37,9,4,1,4,34,13,2,8,3,0,0,1,0,1,0,0,0,0,0,0.4,0.17,5.22,1.26,4.8,1.86,0.84,0.12,0,0,0,0
12/11/2021,Charles Oliveira,Dustin Poirer,F1,RNC,LW,"Las Vegas, NV",1,1,662,6,0,341,0,0,35,157,73,48,22,3,105,58,56,2,0,0,1,1,0,1,0,1,0,0,0,0.52,0.05,14.22,6.6,9.54,5.28,0.54,0,0,0.6,0,0
12/11/2021,Geoff Neal,Santiago Ponzinibbio,F1,SD,WW,"Las Vegas, NV",0,0,900,0,0,3,4,1,23,162,85,73,5,7,229,91,62,12,17,0,0,0,0,0,1,0,0,0,0,0,0.03,10.8,5.64,15.24,6.06,0,0.24,0,0,0,0
12/11/2021,Kai Kara-France,Cody Garbrandt,F1,KO/TKO,FLW,"Las Vegas, NV",0,0,201,0,0,6,1,0,6,41,23,18,1,4,17,9,4,0,5,2,0,0,1,1,0,1,0,0,0,0.03,0.03,12.24,6.84,5.1,2.7,0,0.3,2.94,0,0.6,0
12/11/2021,Raulian Paiva,Sean O'Malley,F2,KO/TKO,BW,"Las Vegas, NV",0,0,282,2,0,0,0,0,2,47,11,2,3,6,63,39,28,8,3,0,1,0,1,1,0,1,0,0,0,0,0.01,10.02,2.34,13.38,8.28,0.42,0,0,0.96,0,0
12/11/2021,Josh Emmet,Dan Ige,F1,UD,FW,"Las Vegas, NV",0,0,900,0,0,47,4,1,21,167,60,51,7,2,171,70,54,9,7,1,0,0,0,0,1,0,0,0,0,0.05,0.02,11.16,4.02,11.4,4.68,0,0.24,0.36,0,0.06,0
12/11/2021,Pedro Munhoz,Dominick Cruz,F2,UD,BW,"Las Vegas, NV",0,0,900,1,0,10,9,1,6,175,74,45,10,19,276,103,79,13,11,1,0,0,0,0,1,0,0,0,0,0.01,0.01,11.64,4.92,18.42,6.84,0.06,0.6,0.36,0,0.06,0
12/11/2021,Augusto Sakai,Tai Tuivasa,F2,KO/TKO,HW,"Las Vegas, NV",0,0,326,1,0,33,1,0,118,49,21,6,12,3,62,34,26,8,0,0,1,0,1,1,0,1,0,0,0,0.1,0.36,9,3.84,11.4,6.24,0.18,0.18,0,0.96,0,0
12/11/2021,Jordan Wright,Bruno Silva,F2,KO/TKO,MW,"Las Vegas, NV",0,0,88,0,0,23,0,0,10,28,20,9,10,1,33,19,18,0,1,0,1,0,1,1,0,1,0,0,0,0.26,0.11,19.08,13.62,22.5,12.96,0,0,0,1.8,0,0.01
12/11/2021,Andre Muniz,Eryk Anders,F1,Armbar,MW,"Las Vegas, NV",0,0,193,5,2,138,1,0,0,20,8,6,1,1,13,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0.72,0,6.24,2.46,4.02,0.96,1.56,0.3,0,0,0,0
12/11/2021,Ryan Hall,Derrick Minner,F1,UD,FW,"Las Vegas, NV",0,0,900,2,0,337,1,1,298,180,40,22,18,0,78,26,16,6,4,0,0,0,0,0,1,0,0,0,0,0.37,0.33,12,2.64,5.22,1.74,0.12,0.06,0,0,0,0
12/11/2021,Randy Costa,Tony Kelley,F2,KO/TKO,BW,"Las Vegas, NV",0,0,555,1,0,149,0,0,206,66,31,20,11,0,218,82,26,43,13,0,0,0,1,1,0,1,0,0,0,0.27,0.37,7.14,3.36,23.58,8.88,0.12,0,0,0,0,0
12/4/2021,Rob Font,Jose Aldo,F2,UD,BW,Apex,0,1,1500,5,1,128,1,0,546,350,149,94,38,17,172,86,57,19,10,0,2,0,0,0,1,0,0,0,0,0.09,0.36,13.98,5.94,6.9,3.42,0.18,0.06,0,0.72,0,0
12/4/2021,Brad Riddell,Rafael Fiziev,F2,KO/TKO,LW,Apex,0,0,740,4,1,14,0,0,9,118,59,23,20,16,123,66,36,22,8,0,0,0,1,1,0,0,0,0,0,0.02,0.01,9.54,4.8,9.96,5.34,0.3,0,0,0,0,0
12/4/2021,Jimmy Crute,Jamahal Hill,F2,KO/TKO,LHW,Apex,0,0,48,1,0,0,0,0,1,12,6,2,2,2,10,4,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0.02,15,7.5,12.48,4.98,1.26,0,0,6,0,0.02
12/4/2021,Clay Guida,Leonardo Santos,F1,RNC,LW,Apex,0,0,381,7,2,129,0,0,61,87,18,8,6,4,92,41,22,17,2,0,1,1,0,1,0,0,0,0,0,0.34,0.16,13.68,2.82,14.46,6.48,1.08,0,0,0.66,0,0
12/4/2021,Brendan Allen,Chris Curtis,F2,KO/TKO,MW,Apex,0,0,418,3,0,18,0,0,43,72,43,26,10,7,96,61,38,20,3,0,1,0,1,1,0,1,0,0,0,0.04,0.1,10.32,6.18,13.8,8.76,0.42,0,0,0.6,0,0
12/4/2021,Alex Morono,Mickey Gall,F1,UD,WW,Apex,0,0,900,0,0,83,1,0,8,233,90,70,18,2,149,65,35,28,2,1,0,0,0,0,1,1,0,0,0,0.09,0.01,15.54,6,9.96,4.32,0,0.06,0.24,0,0.06,0
