Date,Fighter 1,Fighter 2,Winner,Weight Class,Venue,Title Fight,Main Event,F1 Lay Pray,F2 Lay Pray,Winner LP,F1 Failed LP,F2 Failed LP,Decision,Stinker,F1 Frozen,F2 Frozen,Potential Robbery,Stand Up,F1 Active,F2 Active,Comeback Win,BangFest,F1 Head Hunter,F2 Head Hunter,F1 Leg Kicker,F2 Leg Kicker,Paul Craig,Massacre,F1 Beatdown,F2 Beatdown,Time Elapsed,F1 TDA,F1 TDL,F1 Control Time,F2 TDA,F2 TDL,F2 Control Time,F1 Total Strikes,F1 Sig Strikes,F1 Head Strike,F1 Body Strike,F1 Leg Strike,F2 Total Strikes,F2 Sig Strikes,F2 Head Strike,F2 Body Strike,F2 Leg Strike,F1 KD,F2 KD,F1 Strike Acc%,F1 TD Acc%,F1 HS%,F1 BS%,F1 LS%,F1 Strike/Sec,F1 Sig Strike/Sec,F2 Strike Acc%,F2 TD Acc%,F2 HS%,F2 BS%,F2 LS%,F2 Strike/Sec,F2 Sig Strike/Sec,F1 Strike Diff,F1 Sig Strike Diff,F2 Strike Diff,F2 Sig Strike Diff,Submission,KO,Method of Victory ,Gender
8/20/2022,Marcin Tybura,Alexander Romanov,F1,HW,Salt Lake,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,0,0,108,6,2,302,135,47,30,10,7,160,40,24,7,9,0,0,0.348,No Takedown Attempted,0.638,0.213,0.149,0.09,0.031,0.25,0.333,0.188,0.055,0.07,0.107,0.027,-25,7,25,-7,0,0,MD,M
8/20/2022,L. Santos,Jared Gordon,F2,LW,Salt Lake,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,900,3,0,54,0,0,235,86,36,21,11,4,265,116,67,41,8,0,0,0.419,0,0.583,0.306,0.111,0.057,0.024,0.438,No Takedown Attempted,0.523,0.32,0.063,0.177,0.077,-179,-80,179,80,0,0,UD,M
8/20/2022,S. Woodson,Luis Saldana,DRAW,FW,Salt Lake,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,900,0,0,22,7,1,200,170,73,53,17,3,181,91,46,14,31,0,1,0.429,No Takedown Attempted,0.726,0.233,0.041,0.113,0.049,0.503,0.143,0.359,0.109,0.242,0.121,0.061,-11,-18,11,18,0,0,Draw,M
8/20/2022,AJ Fletcher,Ange Loosa,F2,WW,Salt Lake,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,900,4,0,36,4,2,326,201,87,74,9,4,354,129,88,27,14,0,0,0.433,0,0.851,0.103,0.046,0.134,0.058,0.364,0.5,0.688,0.211,0.109,0.236,0.086,-153,-42,153,42,0,0,UD,M
8/20/2022,Amir Albazi,Francisco Figueiredo,F1,FYW,Salt Lake,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,274,4,2,156,0,0,0,29,12,10,1,1,18,11,2,4,5,0,0,0.414,0.5,0.833,0.083,0.083,0.019,0.008,0.611,No Takedown Attempted,0.016,0.031,0.039,0.012,0.007,11,1,-11,-1,1,0,RNC,M
8/20/2022,Aoriqileng,Jay Perrin,F1,BW,Salt Lake,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,900,3,0,2,7,3,359,163,72,51,14,7,188,88,63,20,5,0,0,0.442,0,0.708,0.194,0.097,0.109,0.048,0.468,0.429,0.492,0.156,0.039,0.125,0.059,-25,-16,25,16,0,0,UD,M
8/20/2022,Daniel Lacerda,Victor Altamirano,F2,FYW,Salt Lake,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,219,0,0,3,0,0,115,51,22,14,3,5,123,58,48,9,1,1,1,0.431,No Takedown Attempted,0.636,0.136,0.227,0.034,0.015,0.472,No Takedown Attempted,0.375,0.07,0.008,0.082,0.039,-72,-36,72,36,0,1,KO/TKO,M
8/13/2022,Marlon Vera,Dominick Cruz,F1,BW,San Diego,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1037,0,0,10,7,2,65,160,61,35,13,13,259,92,54,16,22,3,0,0.381,No Takedown Attempted,0.574,0.213,0.213,0.107,0.041,0.355,0.286,0.422,0.125,0.172,0.173,0.061,-99,-31,99,31,0,1,KO/TKO,M
8/13/2022,Nate Landwehr,David Onama,F1,FW,San Diego,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,900,4,3,305,6,1,73,253,91,73,10,8,186,71,62,8,1,0,1,0.36,0.75,0.802,0.11,0.088,0.169,0.061,0.382,0.167,0.484,0.063,0.008,0.124,0.047,67,20,-67,-20,0,0,MD,M
8/13/2022,Devin Clark,A. Murzakanov,F2,LHW,San Diego,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,678,0,0,26,1,0,220,83,14,4,3,7,127,79,41,31,7,0,1,0.169,No Takedown Attempted,0.286,0.214,0.5,0.055,0.009,0.622,0,0.32,0.242,0.055,0.085,0.053,-44,-65,44,65,0,1,KO/TKO,M
8/13/2022,Bruno Silva,Gerald Meerschaert,F2,MW,San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,699,0,0,1,6,1,132,93,29,17,6,6,136,46,28,9,9,0,1,0.312,No Takedown Attempted,0.586,0.207,0.207,0.062,0.019,0.338,0.167,0.219,0.07,0.07,0.091,0.031,-43,-17,43,17,1,0,Guillotine,M
8/13/2022,Martin Buday,Lukasz Brzeski,F1,HW,San Diego,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,900,0,0,6,0,0,0,188,66,50,3,13,280,118,49,51,18,0,0,0.351,No Takedown Attempted,0.758,0.045,0.197,0.125,0.044,0.421,No Takedown Attempted,0.383,0.398,0.141,0.187,0.079,-92,-52,92,52,0,0,SD,M
8/13/2022,G. Benitez,Charlie Ontiveros,F1,LW,San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,213,2,1,84,0,0,0,74,37,26,6,5,55,22,17,4,1,0,0,0.5,0.5,0.703,0.162,0.135,0.049,0.025,0.4,No Takedown Attempted,0.133,0.031,0.008,0.037,0.015,19,15,-19,-15,0,1,KO/TKO,M
8/13/2022,Ode Osbourne,Tyson Nam,F2,FYW,San Diego,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,179,0,0,0,0,0,3,41,15,7,7,1,25,13,7,3,3,0,1,0.366,No Takedown Attempted,0.467,0.467,0.067,0.027,0.01,0.52,No Takedown Attempted,0.055,0.023,0.023,0.017,0.009,16,2,-16,-2,0,1,KO/TKO,M
8/13/2022,Jason Witt,Josh Quinlan,F2,WW,San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,129,2,1,27,0,0,0,13,1,0,1,0,12,3,2,0,1,0,1,0.077,0.5,0,1,0,0.009,0.001,0.25,No Takedown Attempted,0.016,0,0.008,0.008,0.002,1,-2,-1,2,0,1,KO/TKO,M
8/13/2022,Y. Zalal,Damon Blackshear,DRAW,BW,San Diego,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,1,1,292,5,1,231,179,63,43,13,7,91,27,10,6,11,0,0,0.352,1,0.683,0.206,0.111,0.119,0.042,0.297,0.2,0.078,0.047,0.086,0.061,0.018,88,36,-88,-36,0,0,DRAW,M
8/6/2022,Thiago Santos,Jamahal Hill,F2,LHW,Apex,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1051,20,6,354,0,0,86,98,53,28,13,12,194,89,68,12,9,0,0,0.541,0.3,0.528,0.245,0.226,0.065,0.035,0.459,No Takedown Attempted,0.531,0.094,0.07,0.129,0.059,-96,-36,96,36,0,1,KO/TKO,M
8/6/2022,Vincente Luque,Geoff Neal,F2,WW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,61,0,0,0,3,1,47,203,97,56,26,15,215,121,113,5,3,0,2,0.478,No Takedown Attempted,0.577,0.268,0.155,0.135,0.065,0.563,0.333,0.883,0.039,0.023,0.143,0.081,-12,-24,12,24,0,1,KO/TKO,M
8/6/2022,Mohammed Usman,Zac Pauga,F1,HW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,336,1,0,2,0,0,0,41,12,11,1,0,51,32,14,9,9,1,0,0.293,0,0.917,0.083,0,0.027,0.008,0.627,No Takedown Attempted,0.109,0.07,0.07,0.034,0.021,-10,-20,10,20,0,1,KO/TKO,M
8/6/2022,Augusto Sakai,Serghei Spivac,F2,HW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,522,0,0,23,8,6,397,29,8,1,6,1,119,33,33,0,0,0,0,0.276,No Takedown Attempted,0.125,0.75,0.125,0.019,0.005,0.277,0.75,0.258,0,0,0.079,0.022,-90,-25,90,25,0,1,KO/TKO,M
8/6/2022,Terrance McKinney,E. Gonzalez,F1,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,137,1,1,52,1,0,0,42,18,15,3,0,18,9,6,1,2,0,0,0.429,1,0.833,0.167,0,0.028,0.012,0.5,0,0.047,0.008,0.016,0.012,0.006,24,9,-24,-9,1,0,RNC,M
8/6/2022,Sam Alvey,M. Oleksiejczuk,F2,MW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,116,1,0,0,0,0,57,11,3,1,2,0,57,22,18,4,0,0,2,0.273,0,0.333,0.667,0,0.007,0.002,0.386,No Takedown Attempted,0.141,0.031,0,0.038,0.015,-46,-19,46,19,0,1,KO/TKO,M
8/6/2022,Bryan Battle,Takashi Sato,F1,WW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,44,0,0,2,0,0,0,10,7,4,2,1,8,2,0,2,0,1,0,0.7,No Takedown Attempted,0.571,0.286,0.143,0.007,0.005,0.25,No Takedown Attempted,0,0.016,0,0.005,0.001,2,5,-2,-5,0,1,KO/TKO,M
7/30/2022,Brandon Moreno,Kai Kara-France,F1,BW,"Dallas, TX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,874,3,0,45,2,1,24,153,58,43,12,3,123,53,24,3,26,1,0,0.379,0,0.741,0.207,0.052,0.102,0.039,0.431,0.5,0.188,0.023,0.203,0.082,0.035,30,5,-30,-5,0,1,KO/TKO,M
7/30/2022,Derrick Lewis,Sergei Pavlovich,F2,HW,"Dallas, TX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,55,0,0,0,0,0,2,6,4,2,1,1,24,15,15,0,0,0,1,0.667,No Takedown Attempted,0.5,0.25,0.25,0.004,0.003,0.625,No Takedown Attempted,0.117,0,0,0.016,0.01,-18,-11,18,11,0,1,KO/TKO,M
7/30/2022,Alexandre Pantoja,Alex Perez,F1,FYW,"Dallas, TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,91,1,1,66,1,0,0,12,8,7,1,0,14,10,9,0,1,0,0,0.667,1,0.875,0.125,0,0.008,0.005,0.714,0,0.07,0,0.008,0.009,0.007,-2,-2,2,2,1,0,Neck Crank,M
7/30/2022,Magomed Ankalaev,Anthony Smith,F1,LHW,"Dallas, TX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,489,0,0,146,1,0,51,102,46,31,6,9,39,18,6,5,7,0,0,0.451,No Takedown Attempted,0.674,0.13,0.196,0.068,0.031,0.462,0,0.047,0.039,0.055,0.026,0.012,63,28,-63,-28,0,1,KO/TKO,M
7/30/2022,Alex Morono,Matthew Semelsberger,F1,WW,"Dallas, TX",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,900,4,0,24,1,1,158,209,106,92,14,0,241,74,32,21,21,0,1,0.507,0,0.868,0.132,0,0.139,0.071,0.307,1,0.25,0.164,0.164,0.161,0.049,-32,32,32,-32,0,0,UD,M
7/30/2022,Drew Dober,Rafael Alves,F1,LW,"Dallas, TX",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,690,0,0,4,3,1,141,151,62,38,20,4,80,37,24,8,5,1,0,0.411,No Takedown Attempted,0.613,0.323,0.065,0.101,0.041,0.463,0.333,0.188,0.063,0.039,0.053,0.025,71,25,-71,-25,0,1,KO/TKO,M
7/30/2022,Don'Tale Mayes,H. Abdelwahab,NC,HW,"Dallas, TX",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,0,0,0,4,3,396,123,47,28,12,7,164,58,51,5,2,0,1,0.382,No Takedown Attempted,0.596,0.255,0.149,0.082,0.031,0.354,0.75,0.398,0.039,0.016,0.109,0.039,-41,-11,41,11,0,0,NC,M
7/30/2022,Drakkar Klose,Rafa Garcia,F1,LW,"Dallas, TX",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,10,2,125,11,3,174,175,61,24,27,10,111,34,23,8,3,0,0,0.349,0.2,0.393,0.443,0.164,0.117,0.041,0.306,0.273,0.18,0.063,0.023,0.074,0.023,64,27,-64,-27,0,0,UD,M
7/30/2022,Michael Morales,Adam Fuggit,F1,WW,"Dallas, TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,69,1,0,12,8,1,111,157,83,74,7,2,120,64,32,20,12,2,0,0.529,0,0.892,0.084,0.024,0.105,0.055,0.533,0.125,0.25,0.156,0.094,0.08,0.043,37,19,-37,-19,0,1,KO/TKO,M
7/30/2022,Nicolae Negumereanu,Ihor Potieria,F1,LHW,"Dallas, TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,513,3,2,241,0,0,0,122,51,44,7,0,85,38,26,3,9,0,0,0.418,0.667,0.863,0.137,0,0.081,0.034,0.447,No Takedown Attempted,0.203,0.023,0.07,0.057,0.025,37,13,-37,-13,0,1,KO/TKO,M
7/30/2022,Orion Cosce,Blood Diamond,F1,WW,"Dallas, TX",0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,900,8,3,566,1,0,68,107,25,14,10,1,126,63,28,26,9,0,0,0.234,0.375,0.56,0.4,0.04,0.071,0.017,0.5,0,0.219,0.203,0.07,0.084,0.042,-19,-38,19,38,0,0,UD,M
7/23/2022,Curtis Blaydes,Tom Aspinall,F1,HW,"London, England",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,15,0,0,1,0,0,0,10,4,2,1,1,5,3,0,1,2,0,0,0.4,No Takedown Attempted,0.5,0.25,0.25,0.007,0.003,0.6,No Takedown Attempted,0,0.008,0.016,0.003,0.002,5,1,-5,-1,0,1,KO/TKO,M
7/23/2022,Jack Hermansson,Chris Curtis,F1,MW,"London, England",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,900,6,0,0,0,0,0,251,100,48,25,27,125,43,18,25,0,0,0,0.398,0,0.48,0.25,0.27,0.167,0.067,0.344,No Takedown Attempted,0.141,0.195,0,0.083,0.029,126,57,-126,-57,0,0,UD,M
7/23/2022,Paddy Pimblett,Jordan Leavitt,F1,LW,"London, England",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,466,1,1,104,9,3,290,53,17,14,2,1,48,16,5,9,2,0,0,0.321,1,0.824,0.118,0.059,0.035,0.011,0.333,0.333,0.039,0.07,0.016,0.032,0.011,5,1,-5,-1,1,0,RNC,M
7/23/2022,Nikita Krylov,Alexander Gustafsson,F1,LHW,"London, England",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,67,0,0,9,0,0,7,45,26,24,1,1,9,5,4,1,0,2,0,0.578,No Takedown Attempted,0.923,0.038,0.038,0.03,0.017,0.556,No Takedown Attempted,0.031,0.008,0,0.006,0.003,36,21,-36,-21,0,1,KO/TKO,M
7/23/2022,Paul Craig,Volkan Oezdemir,F2,LHW,"London, England",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,900,15,0,7,2,1,309,136,33,18,10,5,170,72,45,10,17,0,0,0.243,0,0.545,0.303,0.152,0.091,0.022,0.424,0.5,0.352,0.078,0.133,0.113,0.048,-34,-39,34,39,0,0,UD,M
7/23/2022,M. Jones,Ludovit Klein,F2,LW,"London, England",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,900,3,0,137,1,0,401,141,43,16,23,4,112,50,37,10,3,0,1,0.305,0,0.372,0.535,0.093,0.094,0.029,0.446,0,0.289,0.078,0.023,0.075,0.033,29,-7,-29,7,0,0,UD,M
7/23/2022,Marc Diakiese,D. Hadzovic,F1,LW,"London, England",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,11,8,815,1,0,0,111,13,8,0,5,25,5,3,0,2,0,0,0.117,0.727,0.615,0,0.385,0.074,0.009,0.2,0,0.023,0,0.016,0.017,0.003,86,8,-86,-8,0,0,UD,M
7/23/2022,Nathaniel Wood,C. Rosa,F1,FW,"London, England",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,900,1,1,85,9,2,52,166,97,62,4,31,170,51,21,18,12,0,0,0.584,1,0.639,0.041,0.32,0.111,0.065,0.3,0.222,0.164,0.141,0.094,0.113,0.034,-4,46,4,-46,0,0,UD,M
7/23/2022,Makwan Amirkhani,Jonathan Pearce,F2,FW,"London, England",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,550,7,3,85,5,4,286,23,11,9,0,2,178,90,75,11,4,0,0,0.478,0.429,0.818,0,0.182,0.015,0.007,0.506,0.8,0.586,0.086,0.031,0.119,0.06,-155,-79,155,79,0,1,KO/TKO,M
7/23/2022,Muhammad Mokaev,Charles Johnson,F1,FYW,"London, England",0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,26,12,704,0,0,27,54,12,5,3,4,84,12,3,6,3,0,0,0.222,0.462,0.417,0.25,0.333,0.036,0.008,0.143,No Takedown Attempted,0.023,0.047,0.023,0.056,0.008,-30,0,30,0,0,0,UD,M
7/23/2022,Jai Herbert,Kyle Nelson,F1,LW,"London, England",0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,900,1,0,357,4,0,186,116,36,16,17,3,77,41,15,11,15,0,0,0.31,0,0.444,0.472,0.083,0.077,0.024,0.532,0,0.117,0.086,0.117,0.051,0.027,39,-5,-39,5,0,0,UD,M
7/23/2022,C. Silva,Nicholas Dalby,F2,WW,"London, England",0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,12,4,437,1,1,257,59,11,4,4,3,114,45,32,9,4,0,0,0.186,0.333,0.364,0.364,0.273,0.039,0.007,0.395,1,0.25,0.07,0.031,0.076,0.03,-55,-34,55,34,0,0,UD,M
7/16/2022,Brian Ortega,Yair Rodriguez,F2,FW,"Elmont, New York",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,251,5,1,144,0,0,0,39,22,18,3,1,76,23,18,0,5,0,0,0.564,0.2,0.818,0.136,0.045,0.026,0.015,0.303,No Takedown Attempted,0.141,0,0.039,0.051,0.015,-37,-1,37,1,0,1,KO/TKO,M
7/16/2022,Li Jingliang,Muslim Salikhov,F1,WW,"Elmont, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,578,2,1,30,3,1,70,91,38,13,12,13,67,23,18,3,2,1,0,0.418,0.5,0.342,0.316,0.342,0.061,0.025,0.343,0.333,0.141,0.023,0.016,0.045,0.015,24,15,-24,-15,0,1,KO/TKO,M
7/16/2022,Matt Schnell,Sumudaerji,F1,FYW,"Elmont, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,564,3,2,160,0,0,133,120,47,36,5,6,92,58,37,10,11,0,1,0.392,0.667,0.766,0.106,0.128,0.08,0.031,0.63,No Takedown Attempted,0.289,0.078,0.086,0.061,0.039,28,-11,-28,11,1,0,Triangle Choke,M
7/16/2022,Shane Burgos,Charles Jourdain,F1,FW,"Elmont, New York",0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,900,7,2,385,1,0,128,116,42,16,6,20,241,113,72,36,5,0,0,0.362,0.286,0.381,0.143,0.476,0.077,0.028,0.469,0,0.563,0.281,0.039,0.161,0.075,-125,-71,125,71,0,0,MD,M
7/16/2022,Punahele Soriano,Dalcha Lungiambula,F1,MW,"Elmont, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,328,1,0,4,2,2,99,37,17,8,9,0,28,11,6,2,3,1,0,0.459,0,0.471,0.529,0,0.025,0.011,0.393,1,0.047,0.016,0.023,0.019,0.007,9,6,-9,-6,0,1,KO/TKO,M
7/16/2022,Ricky Simon,Jack Shore,F1,BW,"Elmont, New York",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,508,8,2,246,3,0,13,59,25,13,2,10,52,19,15,4,0,1,0,0.424,0.25,0.52,0.08,0.4,0.039,0.017,0.365,0,0.117,0.031,0,0.035,0.013,7,6,-7,-6,1,0,Arm Triangle,M
7/16/2022,Bill Algeo,Herbert Burns,F1,FW,"Elmont, New York",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,410,1,1,326,2,1,32,104,28,21,6,1,25,10,6,4,0,0,0,0.269,1,0.75,0.214,0.036,0.069,0.019,0.4,0.5,0.047,0.031,0,0.017,0.007,79,18,-79,-18,0,1,KO/TKO,M
7/16/2022,Dustin Jacoby,D. Jung,F1,LHW,"Elmont, New York",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,193,0,0,0,0,0,0,23,14,6,1,7,39,14,6,1,7,1,0,0.609,No Takedown Attempted,0.429,0.071,0.5,0.015,0.009,0.359,No Takedown Attempted,0.047,0.008,0.055,0.026,0.009,-16,0,16,0,0,1,KO/TKO,M
7/16/2022,Dwight Grant,Dustin Stoltzfus,F2,MW,"Elmont, New York",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,900,0,0,0,5,2,257,102,52,35,7,10,173,49,23,7,19,0,0,0.51,No Takedown Attempted,0.673,0.135,0.192,0.068,0.035,0.283,0.4,0.18,0.055,0.148,0.115,0.033,-71,3,71,-3,0,0,UD,M
7/9/2022,Rafael Dos Anjos,Rafael Fiziev,F2,LW,Apex,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1218,16,2,373,1,0,179,162,54,31,12,11,192,64,32,27,5,0,1,0.333,0.125,0.574,0.222,0.204,0.108,0.036,0.333,0,0.25,0.211,0.039,0.128,0.043,-30,-10,30,10,0,1,KO/TKO,M
7/9/2022,Caio Borralho,Armen Petrosyan,F1,MW,Apex,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,900,5,4,609,0,0,79,83,12,4,6,2,132,31,2,3,26,0,0,0.145,0.8,0.333,0.5,0.167,0.055,0.008,0.235,No Takedown Attempted,0.016,0.023,0.203,0.088,0.021,-49,-19,49,19,0,0,UD,M
7/9/2022,D. Silva de Andrade,Said Nurmagomedov,F2,BW,Apex,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,1,1,252,5,1,22,95,28,4,11,13,150,42,21,12,9,0,0,0.295,1,0.143,0.393,0.464,0.063,0.019,0.28,0.2,0.164,0.094,0.07,0.1,0.028,-55,-14,55,14,0,0,UD,M
7/9/2022,Jared Vanderaa,Chase Sherman,F2,HW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,790,0,0,0,0,0,0,267,109,76,18,15,235,137,86,32,19,0,1,0.408,No Takedown Attempted,0.697,0.165,0.138,0.178,0.073,0.583,No Takedown Attempted,0.672,0.25,0.148,0.157,0.091,32,-28,-32,28,0,1,KO/TKO,M
7/9/2022,A. Zahabi,Ricky Turcios,F1,BW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,900,0,0,0,2,0,0,105,54,18,9,27,235,27,14,5,8,0,0,0.514,No Takedown Attempted,0.333,0.167,0.5,0.07,0.036,0.115,0,0.109,0.039,0.063,0.157,0.018,-130,27,130,-27,0,0,UD,M
7/9/2022,Michael Johnson,Jamie Mullarkey,F2,LW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,900,2,0,37,2,0,17,194,66,42,22,2,218,96,54,21,21,1,0,0.34,0,0.636,0.333,0.03,0.129,0.044,0.44,0,0.422,0.164,0.164,0.145,0.064,-24,-30,24,30,0,0,SD,M
7/9/2022,Cody Brundage,Tresean Gore,F1,MW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,230,2,1,78,0,0,0,49,15,10,5,0,27,8,2,0,6,1,0,0.306,0.5,0.667,0.333,0,0.033,0.01,0.296,No Takedown Attempted,0.016,0,0.047,0.018,0.005,22,7,-22,-7,0,1,KO/TKO,M
7/9/2022,David Onama,Garret Armfield,F1,FW,Apex,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,793,6,2,155,2,0,112,95,29,16,13,0,83,21,15,4,2,0,0,0.305,0.333,0.552,0.448,0,0.063,0.019,0.253,0,0.117,0.031,0.016,0.055,0.014,12,8,-12,-8,1,0,Arm Triangle,M
7/9/2022,Kennedy Nzechukwu,Karl Roberson,F1,LHW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,739,7,5,646,3,0,23,114,20,18,2,0,26,9,4,4,1,0,0,0.175,0.714,0.9,0.1,0,0.076,0.013,0.346,0,0.031,0.031,0.008,0.017,0.006,88,11,-88,-11,0,1,KO/TKO,M
7/9/2022,R. Lawrence,S. Kakhramonov,F2,BW,Apex,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,2,1,4,16,10,739,34,15,8,4,3,156,32,28,1,3,0,0,0.441,0.5,0.533,0.267,0.2,0.023,0.01,0.205,0.625,0.219,0.008,0.023,0.104,0.021,-122,-17,122,17,0,0,UD,M
